,sumoId,tomId,distance
16584,9500,18724.0,1.697182857521686
16585,9407,134897.0,8.306648052697746
16586,2002,135628.0,216.6021300224495
16587,1999,135510.0,3.199251466023612
16588,2000,184555.0,32.753502001624604
16589,9613,84413.0,20.038351664722036
16590,1470,198608.0,45.96202620220919
16591,1478,198609.0,58.06569354409734
16592,2016,78769.0,71.82188192124278
16593,9382,18365.0,60.42423954365211
16594,9470,135062.0,4.556912505893784
16595,9480,18664.0,2.354167473213303
16596,1471,18493.0,63.30149617137776
16597,9424,134941.0,33.1014484434552
16598,1466,134893.0,2.050886048463854
16599,2017,194967.0,72.65156271023359
16600,9416,134930.0,2.050879188459697
16601,9434,18505.0,20.162934868299338
16602,9422,18472.0,18.79419254100919
16603,9079,17474.0,2.041270211672634
16604,9114,134035.0,3.628440747423813
16605,9198,68745.0,34.20960338701406
16606,9231,17834.0,6.37874999785512
16607,9278,134370.0,162.9638710545118
16608,9292,134530.0,3.148599361176726
16609,9304,18110.0,4.030213461403537
16610,9361,18246.0,122.49109131073365
16611,13967,17727.0,39.19445134443579
16612,14312,134318.0,6.003035058734452
16613,14313,17833.0,156.24072406296685
16614,9264,17948.0,4.988778333159619
16615,9279,17987.0,4.233426401877042
16616,9296,134539.0,6.249035695986884
16617,9326,18166.0,1.610984536025183
16618,13942,180555.0,9.464461486514262
16619,13943,64800.0,6.336018451937806
16620,13944,64799.0,6.710130493078843
16621,13945,185088.0,75.89519655711506
16622,13946,180555.0,39.50527063993371
16623,14188,134724.0,1.848056621463668
16624,9257,134401.0,7.355690549600697
16625,9258,17925.0,35.988778333159615
16626,14311,134372.0,3.782529059218885
16627,13939,134629.0,2.856241905180084
16628,13940,134548.0,10.90462515583045
16629,9325,134641.0,4.287343546669918
16630,13941,146510.0,8.253000421351455
16631,13947,64861.0,42.87380315595741
16632,9293,18056.0,13.85075462886794
16633,9263,184514.0,43.80953692486395
16634,2446,17533.0,1.729898200877555
16635,9122,134042.0,1.843352346501242
16636,9143,134123.0,1.843347763987071
16637,9144,84684.0,25.305355263290103
16638,9145,134127.0,1.850367289038456
16639,9169,134185.0,7.141928422926667
16640,9170,17711.0,4.024073810862108
16641,9211,134267.0,3.150949411715869
16642,9152,134145.0,11.690827435196475
16643,9072,133900.0,2.938705541535702
16644,9129,134056.0,1.838048244813762
16645,9090,133955.0,1.843364526814215
16646,9115,68741.0,32.48909135130371
16647,9109,134001.0,1.837271385591583
16648,9241,17865.0,5.915018935064619
16649,9265,184516.0,30.43984459151665
16650,9277,134471.0,4.590888423301863
16651,9303,134585.0,1.845228882897754
16652,9317,134630.0,2.758567703226608
16653,9343,18217.0,15.350844977929862
16654,9318,18156.0,15.58835437040497
16655,9360,134720.0,3.558914362786141
16656,9256,134405.0,6.715329894384357
16657,9266,17954.0,1.718777289859044
16658,1457,134683.0,2.596052472173992
16659,9288,134533.0,3.406352844661507
16660,9350,18234.0,5.482638316008488
16661,9356,18248.0,6.356693872275867
16662,9355,134715.0,7.782650406250998
16663,1451,134532.0,0.834385025457077
16664,9247,17897.0,4.203619687515724
16665,9088,17489.0,12.899298455530726
16666,9176,134204.0,6.452797403698927
16667,14314,187090.0,37.33217029328462
16668,9197,134256.0,6.388080775082393
16669,9208,134274.0,7.288058631416701
16670,9091,133967.0,5.508550529756201
16671,11383,17497.0,4.839577387552453
16672,11384,133942.0,7.699936116110575
16673,14316,17558.0,13.207256440031994
16674,2030,18855.0,86.65381919683793
16675,9542,135325.0,9.414063426234684
16676,9637,135542.0,231.71537108829756
16677,9707,68819.0,126.52138602959465
16678,11188,200519.0,88.04398191311411
16679,11189,184547.0,111.17490184356951
16680,9628,135380.0,191.08585124708392
16681,9638,19143.0,14.610974873791648
16682,1479,18677.0,54.49447967708362
16683,9481,197883.0,138.87592450640457
16684,1615,18737.0,7.211061421742887
16685,2024,78760.0,38.63833898649293
16686,9647,135630.0,5.25408363600395
16687,9700,19309.0,4.019485022907801
16688,9744,19418.0,2.440569666586261
16689,9706,135756.0,3.922878193110125
16690,9754,135869.0,6.787821744233493
16691,9652,19188.0,4.939113869370843
16692,9615,146389.0,41.178327324094084
16693,2029,62614.0,49.414267610413965
16694,9743,135856.0,14.826138139772688
16695,11101,192203.0,144.87279971208596
16696,1441,134346.0,6.626522222865511
16697,9222,134310.0,41.34233167371589
16698,9239,134353.0,5.750685809016189
16699,9240,68751.0,154.2019911164259
16700,9291,18070.0,4.105461555120428
16701,9344,134699.0,4.481524401296893
16702,9271,134459.0,6.240362371118361
16703,1443,134403.0,6.18966723833086
16704,2601,188123.0,18.62627954153842
16705,2809,188123.0,52.37899716755538
16706,9267,17961.0,25.926728819221434
16707,9270,72195.0,39.91816618439317
16708,1445,134413.0,7.750567438473341
16709,14420,72196.0,9.877698618499906
16710,14419,72197.0,11.72458978701329
16711,9284,18033.0,2.411586363522086
16712,9315,134637.0,69.0636249276423
16713,9319,134643.0,11.697047971394596
16714,9345,18232.0,24.20326781560066
16715,9322,18173.0,61.7377763512793
16716,1436,134109.0,1.162904740482242
16717,9137,17639.0,2.045105043324112
16718,9148,134142.0,14.96017677512025
16719,9179,134219.0,1.826220043155843
16720,1438,134258.0,3.732048057054372
16721,1439,134263.0,4.644046733780981
16722,9195,134259.0,6.418793568862548
16723,9080,17485.0,4.128135694285721
16724,9272,134474.0,31.146897247521373
16725,9305,134605.0,30.645119469625197
16726,9308,134621.0,12.545966277669184
16727,9324,18193.0,5.075702762864887
16728,9290,134544.0,6.495355697743941
16729,9323,81846.0,211.1954009017383
16730,9203,17791.0,10.391721684020013
16731,15227,197893.0,81.5456922101487
16732,9841,136080.0,9.10165914318683
16733,9842,136081.0,5.643518511627855
16734,17784,21918.0,138.7964219413073
16735,24522,137538.0,39.914018439897546
16736,24868,20078.0,2.88954896695262
16737,24968,136747.0,2.413893977235208
16738,25022,136860.0,2.429168919144578
16739,25053,20471.0,2.047300867603653
16740,25174,137179.0,5.510893355099658
16741,25257,137394.0,64.13097708699135
16742,25258,76445.0,105.60520609588994
16743,25281,137394.0,2.019434243677157
16744,25288,196566.0,57.621512358972765
16745,25311,137493.0,6.185315566959019
16746,25336,192233.0,72.67411966731032
16747,25353,137599.0,105.47070984803774
16748,25354,137592.0,2.601199185196555
16749,25408,21330.0,19.608606377829148
16750,25415,137750.0,179.69141413140525
16751,25479,75971.0,67.74765504317702
16752,25540,68921.0,68.26465391650096
16753,25610,138263.0,15.495745746164745
16754,25672,21982.0,36.67611656634816
16755,25801,184721.0,41.49004334062901
16756,17781,137672.0,100.24111459620384
16757,25543,138097.0,3.921457845468304
16758,25544,68923.0,50.42660677805032
16759,25561,137992.0,149.34342726588133
16760,25637,68931.0,36.07272621464745
16761,25705,68941.0,66.1813960024287
16762,25776,68956.0,32.96208948440572
16763,30057,145089.0,25.169333031223037
16764,30414,22206.0,35.90383721005831
16765,30922,197904.0,46.79013046089353
16766,30923,138170.0,45.617780243951884
16767,25596,21786.0,1.842118445921549
16768,25733,138553.0,9.079900258620498
16769,25774,198976.0,162.93340789876942
16770,25647,138344.0,3.994382200527035
16771,30415,22130.0,109.09431204519721
16772,25734,22130.0,14.197322700435409
16773,25628,197903.0,27.351488590354176
16774,25629,21884.0,6.606247506517017
16775,25675,22006.0,18.43954647905113
16776,25674,138431.0,7.079900258620497
16777,25642,138348.0,2.420188879134353
16778,24227,62636.0,10.415961059846179
16779,24524,137559.0,6.291006419014769
16780,24528,137711.0,9.787572884857422
16781,24529,21291.0,57.93876781876575
16782,30014,62650.0,10.206915284247437
16783,24535,137911.0,19.788574038617135
16784,24533,137814.0,6.096109928641965
16785,24526,137576.0,3.731069039397271
16786,25437,145154.0,37.87973658831589
16787,24523,137552.0,65.2194054399663
16788,27918,62649.0,21.219405439966287
16789,25679,138453.0,1.393583931359253
16790,25693,68932.0,178.85917183890675
16791,25809,138688.0,3.620953186348518
16792,25810,22263.0,9.59379254089638
16793,25800,138671.0,7.353574958345602
16794,25692,138489.0,5.427778791154643
16795,25704,138515.0,5.721014704455189
16796,25636,138335.0,4.697521308130382
16797,25625,138327.0,16.353517661736944
16798,25413,137748.0,2.40553992242361
16799,25446,137819.0,5.546643009964932
16800,25469,21479.0,12.506359066050488
16801,30055,137984.0,118.38878775058686
16802,25312,21074.0,6.618139458913411
16803,25384,21138.0,16.46447475359419
16804,30056,137672.0,28.99288701554205
16805,25468,137904.0,2.405763515863114
16806,25489,137966.0,3.405763515863114
16807,25414,137749.0,2.002370141435309
16808,9819,19581.0,7.78781400218687
16809,9864,68834.0,41.935778537375214
16810,24954,136707.0,8.311044681329285
16811,24973,136737.0,158.86000060000106
16812,24991,136764.0,38.61057517832183
16813,24992,184616.0,36.08356176728225
16814,24997,136781.0,1.169470015548314
16815,25003,136806.0,17.266453451108163
16816,25029,136868.0,4.336537555161546
16817,25078,68873.0,62.590837456773976
16818,25185,20741.0,220.4106045101721
16819,30013,196495.0,8.770319279196231
16820,25113,137023.0,109.12518992185097
16821,25187,192387.0,58.895755373926974
16822,25188,68881.0,53.1218853127794
16823,25196,137192.0,9.822695558550796
16824,25197,137193.0,12.596732650924993
16825,25226,137247.0,36.26652332053219
16826,25227,201861.0,130.38010745264256
16827,25010,20375.0,3.034382942988062
16828,25009,136815.0,1.766071870703417
16829,30012,201862.0,6.569870381764075
16830,25030,20429.0,3.826100989717992
16831,9873,19726.0,19.811268598347976
16832,9924,136514.0,1.810746144518297
16833,9835,62621.0,75.46992127634982
16834,9805,19540.0,1.716277739161038
16835,9791,135959.0,5.585591913007741
16836,9834,136052.0,1.722757129029232
16837,25102,137010.0,7.515920793230793
16838,25103,137011.0,12.570749440449083
16839,25181,137186.0,1.423857771633593
16840,25182,78617.0,59.580721860637304
16841,25183,196540.0,52.746611382469005
16842,25184,194821.0,55.5106877254992
16843,25004,68859.0,31.896916248103906
16844,25075,136954.0,4.988088216666879
16845,25180,137185.0,5.61096308657319
16846,24969,20307.0,7.78008819189303
16847,25074,136957.0,9.339317262619604
16848,25073,136956.0,2.255704746321418
16849,9870,19734.0,94.78395959877635
16850,24792,136310.0,10.794303917917658
16851,24793,19864.0,7.267618061269633
16852,24811,184606.0,30.860796989611018
16853,24812,19927.0,1.822794991838716
16854,24832,136444.0,6.769765660592002
16855,24917,136612.0,2.766852767403114
16856,24936,20216.0,5.793991172649944
16857,9863,136143.0,4.739510845960305
16858,9883,136231.0,2.162752859206208
16859,24833,20000.0,3.242622778463237
16860,24935,136658.0,4.845176227485664
16861,24783,19800.0,3.50932608290977
16862,9891,136246.0,7.269555639741713
16863,25387,192222.0,59.43069817458605
16864,25392,137706.0,5.180730049252089
16865,25492,21556.0,58.81816288730073
16866,25521,21655.0,15.405975453717126
16867,25532,138016.0,107.59835959989549
16868,25539,138093.0,2.757021975191312
16869,25576,138182.0,2.012783283300375
16870,25577,21758.0,2.826054056352471
16871,25601,184684.0,55.89414731181054
16872,25602,21838.0,3.826054056352471
16873,25728,22145.0,4.434670967839964
16874,25746,68947.0,34.72606980732127
16875,25814,138705.0,3.587065905666845
16876,17528,21918.0,191.05888713300658
16877,25669,68940.0,30.757011465794996
16878,25770,184713.0,37.29287967499024
16879,25807,22267.0,13.030327314705904
16880,29848,22027.0,3.703823389692185
16881,17529,21918.0,87.75242721932237
16882,25569,138158.0,16.197466694886653
16883,25815,22280.0,9.697441949652715
16884,25806,138692.0,6.090862731786919
16885,25388,21271.0,11.651670532206388
16886,25407,137752.0,112.85296356727295
16887,25424,137773.0,6.155619897425136
16888,25478,137933.0,1.433164584498129
16889,25419,21342.0,10.608606377829148
16890,25393,21286.0,6.917892846291748
16891,25490,192218.0,79.28323686248892
16892,25619,184688.0,32.5707937163244
16893,25657,68937.0,32.58188888200013
16894,25727,138569.0,16.2377051439392
16895,25781,22240.0,4.937801171964002
16896,25745,138594.0,7.240868163888491
16897,25797,138682.0,3.702617360943653
16898,25620,21899.0,3.787498327600608
16899,25786,22251.0,2.876125945977382
16900,25558,21739.0,4.955498643841979
16901,25656,138428.0,5.434704274558997
16902,25557,138163.0,7.955901762115366
16903,25337,21320.0,192.29357437634914
16904,25397,21311.0,5.162669903833363
16905,25401,21320.0,3.826068266678448
16906,25428,137828.0,224.7236912405886
16907,25441,137828.0,2.783993859286225
16908,25502,184685.0,207.20092013759057
16909,25442,21405.0,3.421790577378576
16910,25458,137889.0,2.04257193455705
16911,25496,21581.0,1.371635006356947
16912,25503,68926.0,109.89667428544915
16913,25313,137515.0,2.394925015845238
16914,25360,137622.0,2.045031423439273
16915,25326,137546.0,2.408367149567583
16916,25282,76446.0,16.673870710143643
16917,25454,68909.0,52.07497252896026
16918,25501,21592.0,3.987838869963492
16919,25429,21369.0,12.826068266678448
16920,25500,138016.0,2.621544790872492
16921,25362,75973.0,143.76835940962326
16922,9922,19973.0,110.98678773493174
16923,24927,136661.0,3.153809527408526
16924,24967,20308.0,12.089291714920991
16925,25028,68867.0,17.96968721940265
16926,25052,184630.0,30.3678536569782
16927,25105,137026.0,4.49394240938228
16928,29859,20251.0,126.14037017438484
16929,30149,68856.0,26.6367540895898
16930,25106,137027.0,13.089291714920991
16931,25110,137031.0,4.203409758613862
16932,24838,20008.0,37.83581952461554
16933,31108,136386.0,35.148103863755765
16934,24895,136584.0,4.379997312261879
16935,24930,20210.0,16.353898497973837
16936,24896,20141.0,1.737058722109372
16937,9859,68832.0,66.80859576683292
16938,25191,78027.0,100.68638955521841
16939,25219,20816.0,3.362366565292437
16940,1520,19498.0,9.017146423705183
16941,9760,135916.0,12.781782400443017
16942,9812,136029.0,4.187114308070919
16943,9892,68839.0,48.66122550696239
16944,9911,136350.0,4.353980170491731
16945,24834,76129.0,62.42849271403569
16946,24845,136486.0,4.736737671343723
16947,29846,20081.0,75.7481542539175
16948,29847,20081.0,4.038208177174891
16949,29860,20257.0,149.14037017438483
16950,9830,136073.0,3.893710414932651
16951,1501,78609.0,68.12365489400577
16952,9376,134818.0,2.395148065689546
16953,9377,18375.0,16.00262346158631
16954,9378,134750.0,81.95308158152686
16955,9414,184533.0,29.93613965185536
16956,9418,184535.0,50.16248893120206
16957,9552,18921.0,107.40192311681281
16958,9612,68802.0,57.41144383366159
16959,9682,68815.0,28.59590232221586
16960,9724,184580.0,33.62071052732344
16961,11410,68798.0,330.8339514166599
16962,13572,197916.0,14.177926879101678
16963,2028,135479.0,16.61868655182133
16964,9432,134978.0,3.14371703787443
16965,9459,18582.0,41.683205451302484
16966,9477,18683.0,1.723666622079811
16967,9511,76110.0,61.58617700464527
16968,9545,184553.0,102.33035337318398
16969,9596,135463.0,87.9892887103537
16970,2026,194955.0,67.34246967474722
16971,9672,184570.0,23.82794676978385
16972,9733,19369.0,212.67428687827245
16973,9725,135775.0,6.179957936556644
16974,2025,194957.0,20.070104015862505
16975,2027,194956.0,53.35538005483773
16976,9415,18481.0,5.406259551218959
16977,9450,135019.0,3.59888864629278
16978,9454,135030.0,3.613244288226867
16979,9460,135052.0,23.40625955121896
16980,9461,18597.0,2.002091686259122
16981,9479,135147.0,2.733518466187336
16982,9509,135250.0,3.552639261300001
16983,9419,18483.0,57.440698116260876
16984,9439,18530.0,15.12839565466301
16985,9438,134990.0,4.620859524652698
16986,9506,18783.0,18.926953910793
16987,9510,135264.0,1.841357022975194
16988,9518,18833.0,1.717612508485773
16989,11411,18436.0,47.53545440128571
16990,11412,134878.0,27.233922784520836
16991,9202,134276.0,14.536848814842216
16992,9232,134328.0,3.476003893382109
16993,9310,134646.0,21.481530318926247
16994,9338,18223.0,10.788027098049444
16995,13800,134519.0,10.4069186121544
16996,9274,134496.0,4.606058856255232
16997,9275,134497.0,2.112070212033042
16998,9334,134681.0,3.650996635460279
16999,9335,68760.0,44.469519196535074
17000,9227,134307.0,50.621189870147404
17001,9314,18171.0,3.919589580819698
17002,9189,134264.0,4.698777231247343
17003,9330,18191.0,59.2488960824502
17004,13801,18042.0,38.58153627512362
17005,13799,134616.0,8.781439604156585
17006,9309,134645.0,3.699206149598344
17007,1506,19322.0,3.922911025581589
17008,9417,68782.0,200.5947438801818
17009,9462,135082.0,9.386018572750942
17010,9520,135305.0,10.731669854652491
17011,9549,197914.0,169.3271675349945
17012,11194,19059.0,153.7173652589035
17013,2015,135650.0,65.0811587855195
17014,9635,196568.0,35.37674146542504
17015,9650,135658.0,127.55848657809128
17016,11100,194257.0,122.71254581861122
17017,1503,78612.0,57.00432255073222
17018,9723,135797.0,7.467991292955494
17019,9681,194809.0,46.28403407104116
17020,9611,135552.0,3.826146343757503
17021,9569,18976.0,18.069137571845815
17022,9551,135395.0,4.9383604126888
17023,1504,19210.0,8.197930491435711
17024,2014,19210.0,68.29881075575469
17025,9536,18879.0,13.719208474226988
17026,9586,19008.0,77.32456762969565
17027,9562,135421.0,5.731669854652491
17028,9409,68778.0,28.599687029985756
17029,9446,197912.0,26.40779141640114
17030,9380,134847.0,13.870932684997662
17031,9463,18629.0,5.198078036729843
17032,9408,196597.0,12.101646026184358
17033,9587,135498.0,7.803139057015113
17034,9692,135761.0,13.096502955955081
17035,9582,135480.0,8.107908219414217
17036,9600,135539.0,2.832585906500823
17037,9601,135540.0,15.787882989768374
17038,9433,184545.0,46.59292968607899
17039,9442,18550.0,18.892650613208723
17040,9456,135037.0,18.432111101819483
17041,9181,184508.0,48.14455646421196
17042,9204,134308.0,4.140726758351063
17043,9205,134309.0,10.123663927011961
17044,9260,196581.0,2.743837187802057
17045,13573,197917.0,14.039448065820173
17046,9261,17955.0,23.310678949127684
17047,9209,134315.0,7.607434917862993
17048,9124,134103.0,5.435104401670976
17049,9180,184506.0,37.335936422006725
17050,9134,134136.0,6.700501807345619
17051,15696,142420.0,462.329333097635
17052,15754,142582.0,331.8154984797245
17053,15996,30255.0,208.0351907842331
17054,16075,146448.0,386.15965070935147
17055,16764,80540.0,47.74410834360357
17056,17148,64573.0,49.61691294325162
17057,17313,185227.0,14.534073254249712
17058,17314,196647.0,55.71163132514032
17059,17606,198200.0,11.67697760494239
17060,17900,198196.0,58.187934248417676
17061,27076,141333.0,4.354140862104858
17062,27081,24944.0,2.050467846926584
17063,27088,24976.0,53.43590687114101
17064,27107,141385.0,13.079132948077927
17065,27124,192253.0,65.6307642479769
17066,27132,141420.0,34.62973348781522
17067,27133,141418.0,32.631698053195905
17068,27159,25068.0,101.77224712116359
17069,27161,141456.0,6.470563209953225
17070,31927,70415.0,8.50742498584685
17071,31929,82027.0,19.243622251418977
17072,31932,198173.0,20.626098198310356
17073,31935,198171.0,17.310001791426608
17074,31939,186274.0,3.917305006645336
17075,31943,70428.0,3.784862693399191
17076,31949,186287.0,1.888851357471479
17077,31952,70434.0,1.888852570965867
17078,31955,186291.0,5.501418784440412
17079,31966,70446.0,2.099332275093333
17080,31968,186301.0,6.208322120036357
17081,31971,186310.0,4.118878365939263
17082,31974,186305.0,5.028189555907873
17083,31979,186299.0,2.019271081668267
17084,31995,186286.0,24.873495256559803
17085,31999,70595.0,4.364674556249626
17086,32042,70614.0,62.8688924568811
17087,32221,84131.0,5.157641029395619
17088,32223,84131.0,42.92635005948133
17089,32224,200294.0,19.082590935490014
17090,32234,185243.0,4.435565331659108
17091,32236,185241.0,5.046670888456068
17092,32238,69455.0,9.24333105721841
17093,32239,69457.0,10.797192474905415
17094,32249,69485.0,6.382031673219061
17095,32278,69495.0,6.589703121355877
17096,32947,199957.0,758.9075824075366
17097,32949,145925.0,889.6706266881836
17098,15853,30343.0,216.6482699303627
17099,16209,30343.0,262.94247150165415
17100,16774,25267.0,17.23440620246401
17101,17858,198775.0,373.4121298643735
17102,17861,30347.0,271.3595300759848
17103,17862,30343.0,198.31221175836743
17104,27237,201084.0,42.24700926438798
17105,27333,25492.0,12.297801402202893
17106,27356,25532.0,2.825909907662487
17107,27425,69129.0,34.435616961752075
17108,27460,25755.0,3.156182487481357
17109,27722,85424.0,50.675468154488065
17110,27876,77859.0,78.27786919201598
17111,28397,74148.0,144.93240300171485
17112,30866,80569.0,81.46516777955334
17113,28321,65181.0,34.76264578520754
17114,28322,84753.0,67.65591477880947
17115,28323,31058.0,5.092300232534734
17116,28353,65191.0,42.60325561346542
17117,28395,31131.0,3.352709936391058
17118,28414,31143.0,7.041219733442967
17119,28415,180969.0,37.50196342106337
17120,28422,31157.0,5.120739948104323
17121,28404,31136.0,5.614712572566213
17122,28361,31097.0,5.832647713462103
17123,28380,31115.0,3.499989933684313
17124,28370,31107.0,4.115196870198361
17125,28379,31114.0,5.576720711076487
17126,28329,31064.0,1.839692743345798
17127,28257,65153.0,69.50920494441226
17128,28298,31036.0,5.078708425482649
17129,30786,70483.0,18.702797638427707
17130,30787,70484.0,9.617634489572458
17131,24711,30962.0,12.222867916947337
17132,30785,70481.0,7.884440158848539
17133,30788,70482.0,15.618177938194842
17134,28270,31017.0,5.078708425482649
17135,28416,31164.0,124.21248560422598
17136,28443,31648.0,176.5392557386616
17137,28442,31204.0,171.7025574639892
17138,28398,31145.0,108.61864457627101
17139,28425,31163.0,5.778616255882313
17140,28426,31164.0,8.485772040828707
17141,28388,31164.0,265.7865907930795
17142,16766,25063.0,7.724292127422208
17143,17568,79507.0,21.288813922562824
17144,27239,25226.0,7.350580699013152
17145,27287,25372.0,6.705327106545641
17146,27331,25480.0,1.545690562214097
17147,27357,25528.0,3.14760442800321
17148,27366,25539.0,2.82590748963398
17149,27394,75955.0,176.85196071500837
17150,27398,25618.0,7.023303504614387
17151,27399,69122.0,31.82320507427665
17152,27426,25694.0,10.342105605533837
17153,30150,25833.0,84.3363615707737
17154,15805,29333.0,82.94489744407919
17155,16210,78744.0,40.85595235637355
17156,17569,79504.0,3.074281232382816
17157,17807,29333.0,156.49094715808408
17158,27415,25655.0,4.475331474370335
17159,27493,29188.0,74.11101766044688
17160,16211,29333.0,104.80286226600418
17161,27395,25594.0,3.57712620300015
17162,27476,77461.0,19.199683402704558
17163,29948,25939.0,75.53475982648199
17164,17818,178494.0,100.39460498135554
17165,27414,25654.0,3.707228421535428
17166,27180,25095.0,6.178152733804928
17167,27215,25164.0,6.218614370467193
17168,27181,25096.0,2.827188210042804
17169,27152,25033.0,6.164004164083006
17170,16759,25000.0,4.656926627421067
17171,27214,25163.0,6.463815071125239
17172,17147,79453.0,15.271977847248388
17173,16760,25005.0,4.185548033219511
17174,30152,25767.0,19.372365894481092
17175,30151,25670.0,11.629853928810357
17176,16769,79449.0,69.89606042906499
17177,16772,25213.0,14.44290324623437
17178,27238,25225.0,7.597985655085672
17179,27272,25339.0,6.295551755994135
17180,27315,25434.0,3.019277599322223
17181,27273,69114.0,35.2885917087194
17182,27295,25394.0,6.231558993471899
17183,27330,25479.0,3.126856132199979
17184,27314,75983.0,71.65893504031476
17185,27334,25493.0,1.825909907662487
17186,16773,25235.0,16.2347290586282
17187,27205,141546.0,8.171939309751387
17188,16770,25182.0,10.972846091314494
17189,28345,190265.0,126.35283455658565
17190,28410,201121.0,118.54262609670437
17191,28437,147346.0,52.24960718801356
17192,30830,116491.0,41.90199459022048
17193,29000,74115.0,44.2540063873416
17194,29002,190192.0,68.11489785366977
17195,30827,80577.0,48.96077511269273
17196,28433,80575.0,18.3497639530302
17197,28434,180970.0,31.205625672273243
17198,28999,74108.0,13.825845641229993
17199,28438,31173.0,4.698152001743294
17200,28411,31146.0,22.86769950114228
17201,29001,31658.0,6.786740300701172
17202,29003,190200.0,23.741981822188237
17203,30828,31653.0,25.664685853796183
17204,30829,31657.0,20.355203116598908
17205,30817,78301.0,63.31329656008856
17206,30816,116265.0,38.2729881772481
17207,16242,28974.0,225.78838513673838
17208,27912,30984.0,23.47150595423178
17209,28399,147315.0,8.984542528680576
17210,28429,31167.0,4.341314101504829
17211,28428,147341.0,2.047512647764909
17212,15824,30256.0,52.73643995850796
17213,16771,196614.0,8.95222472388413
17214,27186,25011.0,142.98642592565028
17215,27355,25531.0,1.255352161330943
17216,27359,25549.0,9.15386246829975
17217,27400,184887.0,37.72946074284455
17218,27401,79477.0,55.1206298570498
17219,27457,184894.0,47.97739597459245
17220,27494,184900.0,144.26016557739212
17221,30361,178526.0,13.08607361692054
17222,31941,70427.0,7.444748970561782
17223,31948,186289.0,2.012247006386121
17224,32068,186514.0,4.899142440158995
17225,32070,82018.0,13.826699095459478
17226,32073,198166.0,10.221825993171874
17227,32076,198164.0,11.420305694716305
17228,32078,186520.0,8.97058028031673
17229,27464,142155.0,3.355924522739871
17230,30971,30260.0,40.14307441732575
17231,27458,25751.0,3.963586591102104
17232,27459,184896.0,191.85811737405487
17233,27360,25550.0,2.868065950129695
17234,16241,28974.0,201.7305991536197
17235,30865,79513.0,91.64427882966174
17236,16777,196641.0,140.31682858925345
17237,27160,25069.0,4.405165860246388
17238,27251,141676.0,5.112170234946511
17239,27338,141884.0,3.427146593185656
17240,16778,25305.0,47.80437584090431
17241,27337,25497.0,44.36941674292201
17242,29851,77228.0,18.67090000646621
17243,16775,25289.0,15.393574958133616
17244,27339,79447.0,58.98900237890181
17245,27170,141488.0,5.476722900069558
17246,27134,141427.0,6.079132948077927
17247,29824,141480.0,109.50902841530934
17248,29825,141343.0,115.20455659275683
17249,30358,186217.0,40.57120684118231
17250,32017,193437.0,19.729893520191744
17251,32020,70643.0,144.5155742418973
17252,32021,186485.0,16.835995626435636
17253,32022,70632.0,8.359451346940933
17254,32024,186481.0,3.058274767221894
17255,32026,186480.0,3.383540054128925
17256,32027,186478.0,0.832056180127628
17257,32031,186475.0,3.390955894808142
17258,32034,186470.0,1.827181838212542
17259,32036,186470.0,48.01910244027218
17260,32032,70622.0,26.288654723200242
17261,32025,70628.0,1.118134977851946
17262,32028,70625.0,6.350409065165957
17263,32035,70622.0,27.788725626773758
17264,30360,142093.0,13.826092659134925
17265,32043,186488.0,19.492856086256616
17266,32046,70643.0,6.38515613216057
17267,32047,70645.0,3.508139996894357
17268,32048,186489.0,7.405050812083289
17269,32051,186490.0,4.729783922057377
17270,32052,70640.0,4.391473915696825
17271,32056,70649.0,2.382812012877949
17272,32057,186499.0,3.867878515602077
17273,32069,186497.0,20.9731868958426
17274,32054,70653.0,3.334958734130292
17275,32067,186501.0,31.06010469398673
17276,32072,186516.0,7.596478176601912
17277,32075,186518.0,7.600393396180918
17278,32066,70655.0,23.107194290888906
17279,32053,70654.0,4.800528395117671
17280,32055,70652.0,28.775194908230525
17281,32018,186469.0,13.662965057679614
17282,32019,70631.0,12.77509452397744
17283,32050,70644.0,6.648154298824594
17284,32045,186493.0,3.310414084110298
17285,32058,186498.0,2.927095019027764
17286,32060,186508.0,5.432438308832207
17287,32061,70659.0,5.74164394744357
17288,32063,186511.0,6.677054396611182
17289,32065,186513.0,3.951763528939336
17290,32049,186492.0,5.042309377959412
17291,32059,186507.0,5.197573270020301
17292,32062,70658.0,5.371994432900528
17293,32044,186487.0,8.732126123835224
17294,32064,186512.0,5.440666066617555
17295,31998,70596.0,2.836795324781285
17296,32007,186454.0,5.175584979681635
17297,32008,186450.0,7.840509836642753
17298,32009,186461.0,5.72559554397633
17299,32000,186445.0,2.916661365546591
17300,32001,186448.0,3.873467835977104
17301,32004,70602.0,3.825894716873265
17302,32005,70604.0,3.16944592963093
17303,32029,186474.0,1.905205740156103
17304,32030,186477.0,2.901037887662986
17305,32033,186471.0,7.827181838212542
17306,32006,186452.0,5.986961300709555
17307,32003,186451.0,4.97903364138193
17308,32002,70598.0,6.680676432759901
17309,32011,186463.0,4.610449667368409
17310,32012,70605.0,5.53435863190772
17311,32014,186460.0,8.455047831898677
17312,32015,186457.0,11.110088110579737
17313,32010,186459.0,8.899922702476589
17314,32013,186462.0,3.869849854840595
17315,32016,70607.0,6.260030706820508
17316,31975,70453.0,2.638991981795066
17317,32023,186484.0,5.716156164820475
17318,31969,70457.0,2.112105059848918
17319,31972,70456.0,4.112106787972028
